Date,Change...,y,atr,trueHigh,macd,signal,dn,up,chaikinAD,tdi,di,TRIX
2010-02-09,-0.128156415,-1,26.32541486,1571.96,-1.594289594,-0.896397229,-1541.81698,-1748.469686,100699282.9,-518.11,1157.02,-0.01656084
2010-02-10,0.531044451,1,25.57145666,1581.56,-1.662015052,-1.049520794,-1533.048434,-1746.817232,100502654.3,-788.14,927.95,-0.034503803
2010-02-11,0.3076198,1,25.90849547,1600.41,-1.559095731,-1.151435781,-1528.436049,-1741.995618,100816553.3,-1008.4,773.27,-0.050084241
2010-02-12,-0.116409335,-1,25.52360293,1598.41,-1.481427441,-1.217434113,-1525.339289,-1734.346044,100973508.3,-1278.63,587.37,-0.0636997
2010-02-16,-0.231542487,-1,25.27120272,1608.86,-1.366995493,-1.247346389,-1525.277925,-1723.723741,101053248.3,-1552.09,400.11,-0.075080538
2010-02-17,1.123637613,1,25.41325967,1628.31,-1.130555467,-1.223988205,-1529.58709,-1710.542577,101369622.7,-1750.36,266.84,-0.083080718
2010-02-18,0.21260515,1,24.51945541,1631.71,-0.963422557,-1.171875075,-1536.179545,-1694.808122,101171497,-1977.74,97.99,-0.088627715
2010-02-19,-0.622999155,-1,24.93449431,1623.25,-0.956868818,-1.128873824,-1544.466254,-1675.550412,100848068.7,-2063.41,-55.96,-0.093566585
2010-02-22,1.459313633,1,25.768459,1630.51,-0.776155572,-1.058330173,-1550.697089,-1663.277244,100998312.5,-1972.74,-212.96,-0.096115442
2010-02-23,-0.021510663,-1,24.9571405,1630.45,-0.616871467,-0.970038432,-1555.738135,-1653.662199,101274602.2,-1870.31,-360.42,-0.096649464
2010-02-24,-0.758180367,-1,24.79305904,1628.9,-0.564553852,-0.888941516,-1557.577387,-1648.54128,101305293.8,-1725.03,-545.35,-0.096433565
2010-02-25,0.460060887,1,25.85212625,1621.84,-0.642537105,-0.839660634,-1557.597088,-1645.251579,101009755.8,-1525.27,-776.16,-0.096913148
2010-02-26,0.391808556,1,25.13768866,1596.55,-0.661508131,-0.804030133,-1558.251225,-1639.953441,101259043,-1340.61,-997.52,-0.097445132
2010-03-02,1.119417025,1,25.16856804,1620.15,-0.566965488,-0.756617204,-1558.189688,-1640.676645,101300627.3,-1164.5,-1216.28,-0.096841048
2010-03-03,0.008048938,1,24.17652747,1622.63,-0.450150803,-0.695323924,-1558.136871,-1642.302462,101690504.3,-1012.93,-1425.77,-0.094940647
2010-03-04,0.179359483,1,23.78034693,1631.1,-0.374517301,-0.631162599,-1558.14455,-1644.16545,101543084.8,-905.58,-1613.01,-0.092267209
2010-03-05,0.407860586,1,23.25103644,1634.57,-0.23006959,-0.550943998,-1557.349271,-1646.875729,101887163.8,-810.36,-1782.44,-0.088144792
2010-03-08,1.160549869,1,23.42667669,1660.28,0.011017217,-0.438551755,-1553.718317,-1654.717683,102238334.9,-723.93,-1933.77,-0.081629633
2010-03-09,-0.126502976,-1,22.27334264,1661.26,0.202954835,-0.310250437,-1555.896119,-1661.633214,102798061.9,-678.66,-2013.86,-0.07338854
2010-03-10,0.070446704,1,21.33881817,1662.88,0.357342673,-0.176731815,-1562.499609,-1665.394391,103228490.7,-646.24,-2057.85,-0.063935428
2010-03-11,0.51617095,1,20.95747401,1672.48,0.446351991,-0.052115054,-1568.767028,-1668.927638,102708746.2,-629.42,-2023.18,-0.054063411
2010-03-12,0.601827818,1,20.44836873,1666.86,0.540519814,0.06641192,-1574.754736,-1671.778598,102858100.7,-653.31,-1954.5,-0.04376024
2010-03-15,0.067358697,1,20.69705667,1667.44,0.543506524,0.161830841,-1578.550636,-1674.231364,102686413.2,-599.38,-1925.09,-0.03406217
2010-03-16,0.304334647,1,20.10512406,1655.27,0.53235473,0.235935619,-1583.623784,-1675.030883,102599264.9,-655.87,-1816.09,-0.025109561
2010-03-17,0.927785632,1,21.15832948,1682.86,0.686441469,0.326036789,-1585.541688,-1680.732312,103205265.9,-763.58,-1681.87,-0.015070341
2010-03-18,-0.216892671,-1,20.54702023,1687.7,0.761517714,0.413132974,-1584.413459,-1687.325874,102775590.7,-851.4,-1550.48,-0.004876709
2010-03-19,0.438761439,1,19.97294736,1687.68,0.863985939,0.503303567,-1583.70354,-1694.025793,103079499.8,-911.95,-1447.37,0.005753742
2010-03-22,-0.450741648,-1,20.06273683,1686.11,0.869303321,0.576503518,-1587.812655,-1696.864012,103069110.9,-956.38,-1363.31,0.015717183
2010-03-23,0.74132973,1,19.82896992,1689.46,0.907320921,0.642666998,-1588.585862,-1701.904805,102935319.5,-1174.68,-1160.19,0.025400773
2010-03-24,0.698053299,1,19.62404349,1695.03,0.922603305,0.69865426,-1589.869332,-1706.578668,102692606.1,-1453.49,-923.41,0.03456185
2010-03-25,-0.035097947,-1,19.0323261,1688.39,0.959144168,0.750752241,-1593.83785,-1709.82015,103082292.1,-1685.48,-693.66,0.043459506
2010-03-26,-0.262380137,-1,19.03215995,1699.94,1.021046126,0.804811018,-1601.739552,-1711.485115,103387141,-1930.42,-450.59,0.052387012
2010-03-29,-0.926536767,-1,18.98486281,1699.81,1.030192578,0.84988733,-1613.923965,-1709.347701,103437610.7,-2093.93,-281.74,0.060755219
2010-03-30,0.799059096,1,18.59880118,1705.57,1.064352697,0.892780404,-1620.542759,-1711.240574,103464409.9,-2281.89,-86.1,0.068871857
2010-03-31,0.140572524,1,18.33388681,1704.81,1.043825543,0.922989432,-1628.110549,-1711.378118,103265300.5,-2270.12,100.79,0.076142148
2010-04-01,0.144726349,1,18.94503775,1719.74,1.140321368,0.966455819,-1635.365003,-1713.204997,103548439.4,-2108.3,255.72,0.083919089
2010-04-02,0.239650529,1,18.29396363,1725.39,1.222586243,1.017681904,-1639.945308,-1717.643358,103766260.4,-1921.28,442.15,0.092019775
2010-04-05,0.277344226,1,18.4043948,1731,1.279470213,1.070039565,-1640.270053,-1723.890613,103934522,-1725.79,662.79,0.100143915
2010-04-06,0.463191091,1,18.0783666,1732.98,1.314031225,1.118837897,-1640.948822,-1729.949844,103936346.7,-1537.96,829.94,0.108040201
2010-04-07,-0.045188837,-1,17.28991184,1729.23,1.328032105,1.160676739,-1642.600487,-1734.938513,104037419.4,-1358.02,992.86,0.115490509
2010-04-08,-0.258890305,-1,17.07420385,1733.78,1.356992182,1.199939828,-1644.528101,-1739.727232,104399969.4,-1137.95,1199.62,0.122688899
2010-04-09,0.070366482,1,17.80747501,1737.45,1.320350588,1.22402198,-1648.020901,-1742.547766,104422811.1,-854.08,1420.48,0.128912779
2010-04-12,0.342134105,1,18.34836965,1733.3,1.210382105,1.221294005,-1654.427616,-1742.510051,104084311.6,-608.19,1627.39,0.133395529
2010-04-13,0.272466819,1,18.21705753,1716.09,1.111788615,1.199392927,-1663.660609,-1739.281058,104207666.2,-380.64,1809.54,0.136371947
2010-04-14,0.574655528,1,18.68298199,1735.33,1.137114173,1.186937176,-1666.4553,-1742.010366,104639257.2,-147.6,2011.77,0.139329867
2010-04-15,0.587208197,1,18.61919756,1747.38,1.183489362,1.186247613,-1668.218002,-1746.344665,104922777,73.33,2229.5,0.142518159
2010-04-16,-0.095761823,-1,18.76282631,1743.91,1.162222111,1.181442513,-1670.64819,-1748.91481,104961131.2,262.87,2409.23,0.145172521
2010-04-19,-1.504765089,-1,19.83691014,1734.49,0.996808519,1.144515714,-1676.278746,-1746.868587,104768798.8,397.49,2516.46,0.14571393
2010-04-20,0.617486659,1,19.56713085,1721.36,0.914995493,1.09861167,-1680.431004,-1746.062329,104979950.4,511.26,2597.18,0.145215207
2010-04-21,0.718264524,1,20.32376436,1748.19,0.977486568,1.074386649,-1683.779512,-1748.428154,105479553.4,632.63,2690.48,0.145365964
2010-04-22,-0.588814246,-1,20.29849548,1747.58,0.977625344,1.055034388,-1688.703722,-1748.615278,105963450.6,692.36,2754.1,0.145442634
2010-04-23,0.482891832,1,19.96146009,1748.46,0.95490954,1.035009419,-1692.197483,-1749.781517,105747009.9,723.55,2791.13,0.145203019
2010-04-26,0.51524729,1,20.01635579,1757.76,0.996097112,1.027226957,-1695.669753,-1752.393247,105776548,834.45,2886.76,0.145389666
2010-04-27,-0.191758932,-1,19.57804467,1756.15,1.004479895,1.022677545,-1698.379047,-1754.629953,105797730.7,908.25,2942.72,0.145617712
2010-04-28,-1.907919179,-1,20.68104148,1749.55,0.927447621,1.00363156,-1703.723714,-1752.444286,106197540.7,864.26,2917.35,0.144933699
2010-04-29,0.280291365,1,20.49668137,1738.77,0.831247888,0.969154826,-1705.851002,-1752.105332,106133372.5,810.82,2891.24,0.143183477
2010-04-30,0.804202682,1,20.55191841,1749.69,0.806913921,0.936706645,-1706.382849,-1753.794151,105867278.7,756.11,2875.6,0.1412404
2010-05-03,-0.337628333,-1,21.35178139,1741.56,0.684928978,0.886351111,-1706.529898,-1753.781102,105764368.9,719.96,2867.89,0.138036216
2010-05-04,0.543803487,1,21.27665414,1734.47,0.570209641,0.823122817,-1706.173179,-1753.777155,105555295.7,615.91,2790.12,0.13373791
2010-05-06,-2.266763636,-1,22.94546456,1718.75,0.316457176,0.721789689,-1696.306397,-1759.30927,105738600.1,471.73,2665.6,0.126886253
2010-05-07,-3.102017558,-1,25.51221709,1684.71,-0.059612052,0.565509341,-1675.296654,-1771.804346,105891384.3,306.89,2506.81,0.116319426
2010-05-10,0.856449165,1,25.98134444,1679.58,-0.21432286,0.409542901,-1667.380985,-1774.373015,106215465.8,147.07,2359.12,0.104724075
2010-05-11,0.880408672,1,26.31767698,1692.4,-0.368129541,0.254008412,-1661.608254,-1775.906746,106012477.4,11.63,2243.19,0.092202185
2010-05-12,0.511902481,1,26.04427148,1680.16,-0.518831779,0.099440374,-1655.30561,-1778.02939,105775301.7,-149.48,2099.5,0.078872306
2010-05-13,1.246519906,1,26.82468066,1700,-0.48292592,-0.017032885,-1652.884963,-1776.663703,105921726.1,-236.26,2009.43,0.066825242
2010-05-14,-0.521073068,-1,26.4907749,1699.59,-0.444355072,-0.102497322,-1650.742939,-1773.865061,106199837.5,-380.09,1894.15,0.056029495
2010-05-17,-1.595867023,-1,28.23571955,1695.63,-0.617028101,-0.205403478,-1643.148512,-1773.719821,105990773.9,-572.54,1719.87,0.04414403
2010-05-18,0.653946994,1,28.63316816,1663.15,-0.785242381,-0.321371259,-1634.407291,-1776.118375,105902907.7,-826.92,1507.03,0.031298511
2010-05-19,-1.333950001,-1,29.56651329,1643.24,-0.971600639,-0.451417135,-1620.874171,-1780.063496,106313735.3,-1052.75,1312.03,0.017374732
2010-05-20,-0.362558893,-1,30.92176234,1640.47,-1.250852308,-0.611304169,-1607.737954,-1780.101046,106077312.6,-1309.35,1087.91,0.001473213
2010-05-24,-0.646802235,-1,30.66235074,1612.91,-1.434815736,-0.776006483,-1594.359065,-1780.022935,106189749,-1594.29,838.11,-0.015251651
2010-05-25,-1.231206345,-1,33.63289712,1604.93,-1.778077325,-0.976420651,-1573.327518,-1783.079149,106220102.1,-1947.95,537.51,-0.034393202
2010-05-26,0.926430169,1,33.54983304,1582.12,-1.926580776,-1.166452676,-1560.21499,-1778.129344,106578262.1,-2216.38,293.61,-0.053738841
2010-05-27,-1.044800647,-1,34.45270211,1611.59,-1.898451249,-1.312852391,-1554.426501,-1768.468499,106872501.8,-2423.73,95.05,-0.071422148
2010-05-28,1.408398134,1,33.66465196,1630.18,-1.780402858,-1.406362484,-1552.091005,-1760.049661,106988774.3,-2411.94,-130.39,-0.086598847
2010-05-31,0.141732089,1,32.70003396,1641.25,-1.577291869,-1.440548361,-1552.627975,-1750.037025,107288153.3,-2217.26,-358.76,-0.098528101
2010-06-01,-0.408225438,-1,31.77003153,1643.08,-1.453166778,-1.443072045,-1556.403233,-1735.122433,107197499.8,-2033.36,-562.77,-0.108221295
2010-06-03,0.818204122,1,31.87717214,1663.67,-1.185798032,-1.391617242,-1560.24665,-1724.482684,107454658.8,-1927.93,-651.49,-0.114320123
2010-06-04,-0.051148125,-1,30.48737413,1670.94,-0.95176577,-1.303646948,-1565.138281,-1713.797719,107427017,-1850.51,-762.59,-0.117383252
2010-06-07,-2.167498933,-1,31.56399026,1664.13,-0.884794623,-1.219876483,-1565.24775,-1708.602917,107700936.7,-1732.94,-957.54,-0.119351761
2010-06-08,-0.18071149,-1,31.16227667,1656.37,-0.756556313,-1.127212449,-1565.309093,-1708.76324,107875549.4,-1625.62,-1128.48,-0.119666237
2010-06-09,0.099304866,1,30.16711405,1655.61,-0.66814365,-1.035398689,-1565.613832,-1706.111502,107883779.1,-1498.55,-1292.58,-0.1188605
2010-06-10,0.285329221,1,29.34160591,1662.32,-0.569503199,-0.942219591,-1566.320796,-1703.183871,107840262.3,-1390.98,-1495.78,-0.116911923
2010-06-11,1.387055761,1,29.38863406,1681.7,-0.371211193,-0.828017911,-1565.990227,-1704.14544,107961712.1,-1271.19,-1671.53,-0.11284913
2010-06-14,0.474530543,1,28.92301734,1698.21,-0.138264469,-0.690067223,-1566.245121,-1703.666213,107985629.6,-1151.46,-1765.89,-0.106434703
2010-06-15,-0.162664143,-1,27.72994467,1696.74,0.042538468,-0.543546085,-1566.296385,-1703.569281,107951477.9,-1033.71,-1857.53,-0.098370301
2010-06-16,1.062111323,1,27.21637719,1710.57,0.256575569,-0.383521754,-1562.863827,-1711.721506,108076998.3,-926.39,-1949.21,-0.088408871
2010-06-17,0.114933766,1,26.00092168,1711.48,0.43296726,-0.220223951,-1560.014274,-1720.735726,108188654,-856.85,-2011.04,-0.077078431
2010-06-18,0.145205864,1,24.88871299,1712.35,0.584738863,-0.059231388,-1559.708551,-1729.851115,108459865.4,-735.35,-2054.77,-0.06474243
2010-06-21,0.959140162,1,25.22023349,1741.48,0.827597837,0.118134457,-1558.898446,-1743.072888,108772109.1,-662.1,-2003.5,-0.050484073
2010-06-22,-0.673687115,-1,24.54164538,1739.68,0.96837052,0.288181669,-1562.217011,-1752.634322,108949291.7,-709.96,-1878.63,-0.035541176
2010-06-23,-0.517476379,-1,23.529385,1731.78,1.040204725,0.43858628,-1577.287928,-1754.226739,108893717.1,-670.73,-1810.35,-0.020733886
2010-06-24,-0.056205166,-1,23.14514321,1739.87,1.149907413,0.580850507,-1592.001639,-1755.765361,109207492.1,-689.68,-1718.97,-0.005662542
2010-06-25,-1.054101743,-1,22.9769187,1739.87,1.175141754,0.699708756,-1604.004736,-1757.033264,109350830.8,-724.28,-1615,0.008702869
2010-06-28,0.271123341,1,21.97999593,1735.27,1.191361343,0.798039274,-1611.85877,-1760.306896,109448540.6,-669.93,-1579.28,0.022279874
2010-06-29,0.189373163,1,23.01713908,1739.97,1.077134288,0.853858277,-1618.784537,-1761.634796,109156889,-637.4,-1543.61,0.03364748
2010-06-30,-1.711013257,-1,23.67948629,1707.76,0.93120304,0.869327229,-1626.84585,-1759.454483,109462861.1,-725.84,-1424.85,0.042566369
2010-07-01,-0.664786344,-1,24.3988087,1698.29,0.749947879,0.845451359,-1630.121682,-1758.758651,109619549.6,-801.25,-1300.1,0.048782785
2010-07-02,0.160712591,1,24.53960808,1693.75,0.531728848,0.782706857,-1631.751045,-1758.441288,109390763.5,-936.02,-1162.35,0.052052441
2010-07-05,0.215932337,1,23.94177893,1680.39,0.371143622,0.70039421,-1639.822054,-1754.522279,109525957.1,-1166.35,-960.74,0.053196548
2010-07-06,-0.62672723,-1,24.70593758,1684.94,0.286016784,0.617518725,-1644.938103,-1752.136231,109863447.1,-1383.11,-751.88,0.053186879
2010-07-07,0.049259914,1,24.16694203,1685.77,0.172259148,0.528466809,-1650.723519,-1749.311481,109801398,-1688.25,-473.42,0.051799277
2010-07-08,1.403634411,1,24.36930332,1702.65,0.189506669,0.460674781,-1658.022406,-1746.562261,109859240.9,-1945.41,-228.72,0.050568042
2010-07-09,0.593415909,1,24.45221022,1723.14,0.315488283,0.431637482,-1661.879754,-1746.837246,110326217.2,-2171.63,-10.12,0.050694623
2010-07-12,0.506091085,1,23.49419521,1734.05,0.462005186,0.437711023,-1662.927959,-1749.853708,110672101.2,-1967.71,213.7,0.052345253
2010-07-13,0.223176956,1,23.07532412,1750.48,0.575833294,0.465335477,-1663.755486,-1753.93018,110364287.8,-1748.17,410.19,0.055086715
2010-07-14,1.115222353,1,23.55065811,1764.81,0.764785222,0.525225426,-1661.616796,-1761.606204,110218798.9,-1520.64,641.89,0.05969377
2010-07-15,-0.187712243,-1,22.59775396,1759.19,0.871961958,0.594572732,-1660.832475,-1767.016525,110003711,-1385.93,774.8,0.065162085
2010-07-16,-0.005139069,-1,22.24220011,1754.28,0.886002334,0.652858653,-1661.126546,-1770.161454,109703713.1,-1254.41,903.02,0.070407749
2010-07-19,-1.110759585,-1,22.11632867,1738.45,0.856651595,0.693617241,-1661.19031,-1769.527356,109817379.7,-1075.09,1106.61,0.074956565
2010-07-20,-0.26386443,-1,21.69516234,1740.82,0.846105741,0.724114941,-1661.145295,-1769.983372,109971583.6,-906.9,1279.94,0.079052942
2010-07-21,0.916644115,1,21.4947936,1755.66,0.883520656,0.755996084,-1660.565222,-1772.748111,110014857.8,-731.05,1471.31,0.083253627
2010-07-22,-0.233305504,-1,21.3944512,1752.58,0.84144062,0.773084991,-1660.426707,-1773.524626,109732301.4,-544.52,1655.64,0.086669621
2010-07-23,1.20136212,1,21.65841897,1760.62,0.902572549,0.798982503,-1659.583204,-1777.071462,109982565.3,-360.26,1812.57,0.09049247
2010-07-26,0.116036995,1,21.2535319,1774.05,0.990323885,0.837250779,-1657.800808,-1782.472525,110091134.7,-230.74,1934.35,0.094997824
2010-07-27,0.361772004,1,20.68542248,1778.72,1.043755942,0.878551812,-1656.728205,-1788.920128,109886713.4,-99.21,2051.02,0.099765534
2010-07-28,0.304245296,1,20.01360659,1775.82,1.096857748,0.922212999,-1659.211201,-1794.454466,110076707.4,24.38,2155.39,0.104776012
2010-07-29,-0.170851495,-1,19.2269204,1776.96,1.113717012,0.960513802,-1664.359732,-1798.343268,109954302.3,135.88,2231.64,0.10960853
2010-07-30,-0.149078424,-1,19.29356895,1774.74,1.061383872,0.980687816,-1672.073173,-1799.15316,109758160.4,220.19,2285.82,0.113497037
2010-08-02,0.684919827,1,19.68474259,1784.1,1.112486251,1.007047503,-1681.592437,-1800.10023,110017186,156.54,2273.44,0.117651668
2010-08-03,0.770365882,1,19.27940384,1796.28,1.177128988,1.0410638,-1692.32521,-1801.076457,110027627.1,88.59,2248.58,0.122210685
2010-08-04,0.258572546,1,19.38444642,1795.23,1.207749764,1.074400993,-1705.602095,-1798.764239,110170010.7,75.74,2263.83,0.126770059
2010-08-05,0.411902127,1,19.70912882,1797.42,1.193215518,1.098163898,-1715.014512,-1798.036821,110124935.4,2.22,2238.19,0.130822043
2010-08-06,-0.077920913,-1,19.4813339,1785.98,1.167878064,1.112106731,-1721.87817,-1797.690163,110373673.1,-40.25,2225.37,0.134274011
2010-08-09,-0.249463234,-1,19.05338148,1790.21,1.163072892,1.122299963,-1725.452598,-1799.595736,110662648.2,-55.28,2246.06,0.13739216
2010-08-10,0.108928202,1,18.76242566,1794.55,1.10518961,1.118877893,-1728.076374,-1801.533293,110424293,17.37,2307.3,0.139602351
2010-08-11,-0.325074531,-1,19.3472524,1781.13,0.944001183,1.083902551,-1728.370458,-1801.653208,110177670.3,55.69,2320.42,0.139804224
2010-08-12,-1.527138705,-1,20.56816294,1758.19,0.642460265,0.995614094,-1724.153367,-1803.431633,109817911.3,86.95,2312.93,0.136563041
2010-08-13,0.545956149,1,20.91043702,1747.11,0.509363036,0.898363882,-1723.569058,-1803.655942,110074345.6,173.9,2345.61,0.131979063
2010-08-16,-0.62305296,-1,21.5154058,1746.24,0.385949584,0.795881022,-1724.848303,-1802.98903,110330358.2,217.88,2338.36,0.126261358
2010-08-17,-0.341304759,-1,21.60073396,1757.22,0.338004206,0.704305659,-1727.365255,-1801.957745,110675001.7,256.8,2328.44,0.120332733
2010-08-18,0.501985721,1,20.8671101,1765.01,0.328169246,0.629078377,-1728.668762,-1801.858571,110848448.8,277.14,2299.96,0.114644842
2010-08-19,0.091373958,1,20.73945938,1781.07,0.396688434,0.582600388,-1732.067109,-1801.896557,111138859.4,253.28,2264.44,0.110063191
2010-08-20,-0.596749904,-1,20.26235514,1779.64,0.42713877,0.551508064,-1733.365326,-1802.390008,111446411.6,177.88,2201.46,0.106114166
2010-08-23,0.284420514,1,20.38218692,1788.71,0.410650999,0.523336651,-1733.601614,-1802.856386,111144382.4,101.55,2123.85,0.102249899
2010-08-24,-0.600211573,-1,20.54417357,1771.76,0.360575717,0.490784465,-1732.945192,-1802.477808,111147752.1,42,2055.47,0.098100438
2010-08-25,-0.838383896,-1,20.91530403,1760.53,0.200658574,0.432759287,-1729.605294,-1802.79504,110801474.1,-132.35,1904.64,0.092480534
2010-08-26,0.535511503,1,20.46706802,1744.4,0.050012941,0.356210017,-1725.375113,-1803.295887,110498425.1,-289.32,1793.66,0.08558998
2010-08-27,-0.332994173,-1,19.97942031,1732.84,-0.069741367,0.271019741,-1720.354579,-1804.748088,110625896.8,-392.95,1710.45,0.077854984
2010-08-30,1.125141655,1,20.75160457,1760.35,-0.023641612,0.21208747,-1719.745081,-1803.114919,110865557.6,-443.12,1644.65,0.071145916
2010-08-31,-0.754489725,-1,20.97648996,1760.13,-0.066392986,0.156391379,-1718.966445,-1799.213555,110814384.8,-519.68,1565.34,0.064442711
2010-09-01,0.528475111,1,21.2253121,1767.21,0.000763349,0.125265773,-1719.634468,-1795.919865,111038294.7,-617.08,1479.69,0.058947922
2010-09-02,1.050042784,1,21.07778981,1783.85,0.103479153,0.120908449,-1720.288166,-1794.348834,111037209,-644.04,1436.06,0.054982741
2010-09-03,0.285516379,1,20.36437625,1786.04,0.202062806,0.13713932,-1720.246082,-1794.448918,111010480.8,-713.31,1375.3,0.052414195
2010-09-06,0.659543151,1,19.91334938,1794.07,0.332892322,0.176289921,-1719.723142,-1795.434525,111225565.6,-803.59,1320.18,0.05151183
2010-09-07,-0.019526673,-1,19.21453871,1796.5,0.410127269,0.22305739,-1719.177838,-1796.491829,110994414,-902.33,1261.33,0.051587493
2010-09-08,-0.406099321,-1,19.05350023,1787.74,0.427370937,0.2639201,-1718.95797,-1798.24903,111042245.1,-996.63,1198.94,0.051917547
